gene,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2,fdr
Sp2,0.5488195278111244,0.4511804721888756,0.1959022350576708,1.8265318e-05,1.837264e-05,1.901019e-08,0.1,0.25216064,0.28549004,1.6469951,-7.1095667,6.9521008,0.047556505,0.020284858,0.04329288291243028,0.01985325852395341,0.115055084,0.086686596,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Gramd1c,0.5488195278111244,0.4511804721888756,0.1959022350576708,2.5490443e-05,3.296407e-05,1.901019e-08,0.1,-0.2985551,-0.2785144,1.4987365,-7.510955,4.556217,0.05444399,0.04618045,0.04558871761233189,0.04229607250755285,0.13833086,0.19583246,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Omd,0.5488195278111244,0.4511804721888756,0.1959022350576708,2.3203627e-06,1.6552993e-06,1.901019e-08,0.1,0.39325994,0.42842007,2.6219623,-8.735321,11.221808,0.0003279764,0.0017263703,0.00032797638570022957,0.0017263703064307294,0.0016556104,0.008331687,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Aars2,0.5488195278111244,0.4511804721888756,0.1959022350576708,1.1193429e-05,1.3847086e-05,1.901019e-08,0.1,-0.2877658,-0.34477043,1.6779184,-6.9048195,7.133691,0.029517876,0.012947777,0.028861921941620187,0.012516184721622796,0.071221136,0.057014793,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Il18,0.5488195278111244,0.4511804721888756,0.1959022350576708,0.00021108956,0.00019132083,1.901019e-08,0.1,0.16652136,0.15971804,0.5243548,-1.8058214,2.6583872,0.7287677,0.373761,0.4539193178091347,0.2952093223996569,1.9782495,1.6379395,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
B3gnt2,0.5488195278111244,0.4511804721888756,0.1959022350576708,1.8861865e-05,2.3849781e-05,1.901019e-08,0.1,-0.26353365,-0.29498672,1.5247214,-9.33754,6.406024,0.029517876,0.02503239,0.02689406362741881,0.02373759171342256,0.08247652,0.10699541,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Gm5089-1,0.5488195278111244,0.4511804721888756,0.1959022350576708,2.3757917e-05,3.0301762e-05,1.901019e-08,0.1,-0.2925221,-0.29360867,1.5458083,-6.4190197,6.7379208,0.066251084,0.03150629,0.057395867497540144,0.03064307293914549,0.16028233,0.13785873,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Glyr1,0.5488195278111244,0.4511804721888756,0.1959022350576708,7.7067656e-05,6.9099784e-05,1.901019e-08,0.1,0.1742708,0.19632721,0.689283,-2.4784803,3.1462908,0.30239284,0.14285706,0.23450311577566402,0.12947777298230523,0.7740707,0.62099916,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Sorcs2,0.5488195278111244,0.4511804721888756,0.1959022350576708,0.00017512037,0.0001523725,1.901019e-08,0.1,0.20876564,0.21882486,0.8593343,-3.0170326,2.9427366,0.7812448,0.3668552,0.4578550344375378,0.2921881743634031,2.0406413,1.6663023,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Rnf26,0.5486194477791116,0.45138055222088835,0.19509424357762617,4.61879e-06,5.308082e-06,1.901019e-08,0.1,-0.47792506,-0.365036,2.345968,-9.791416,8.143427,0.0104952445,0.010789814,0.010495244342407341,0.01035822183858438,0.035933346,0.04928806,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Nexn,0.5486194477791116,0.45138055222088835,0.19509424357762617,5.5277167e-05,5.084566e-05,1.901019e-08,0.1,0.2098853,0.23346901,1.1812329,-4.26136,4.7035246,0.07576235,0.051791172,0.06723515906854703,0.04833836858006037,0.20295733,0.22313058,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Atp5g2,0.5486194477791116,0.45138055222088835,0.19509424357762617,4.2834952e-05,4.5085755e-05,1.901019e-08,0.1,-0.13218832,-0.19194126,0.7891876,-2.804203,2.642253,0.124958515,0.123435274,0.1161036405378812,0.11264566249460546,0.45370534,0.5462217,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Hsf5,0.5486194477791116,0.45138055222088835,0.19509424357762617,1.3202567e-05,1.6630916e-05,1.901019e-08,0.1,-0.2710324,-0.3050375,1.8602186,-6.4106197,8.144903,0.027550017,0.020284858,0.023942276156116746,0.018990073370738044,0.063133456,0.08743843,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Ptger3,0.5486194477791116,0.45138055222088835,0.19509424357762617,2.3579514e-06,3.6166107e-06,1.901019e-08,0.1,-0.31960583,-0.37098598,2.2478473,-8.966322,7.21644,0.0039357166,0.0043159258,0.003935716628402754,0.0043159257660768235,0.010602378,0.018343506,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Gdf9,0.5486194477791116,0.45138055222088835,0.19509424357762617,1.04607825e-05,1.246822e-05,1.901019e-08,0.1,-0.35398883,-0.33420563,1.8653326,-8.691312,7.3529797,0.0104952445,0.014242555,0.009511315185306653,0.014242555028053529,0.037475884,0.06554666,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Tubb2a,0.5486194477791116,0.45138055222088835,0.19509424357762617,0.00010852061,0.000117306045,1.901019e-08,0.1,-0.16973096,-0.20184278,0.87319446,-2.8707151,2.8105402,0.3102643,0.3508862,0.24007871433256792,0.28053517479499557,1.2536658,1.5532415,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Unc5b,0.5486194477791116,0.45138055222088835,0.19509424357762617,1.0053088e-05,9.32793e-06,1.901019e-08,0.1,0.28040466,0.31493664,1.8463322,-6.401613,6.4515333,0.021318465,0.012947777,0.020006559527713994,0.01165299956840743,0.05885034,0.0567824,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Gm15584,0.5486194477791116,0.45138055222088835,0.19509424357762617,1.5103232e-05,1.9318933e-05,1.901019e-08,0.1,-0.3275644,-0.30629444,1.6756748,-6.6573935,6.8847065,0.027550017,0.016832113,0.025910134470318123,0.016400517911091945,0.0888184,0.07228562,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Alg1,0.5486194477791116,0.45138055222088835,0.19509424357762617,2.4535706e-05,2.8768021e-05,1.901019e-08,0.1,-0.22215046,-0.2674923,1.2881361,-5.396652,4.930682,0.062315356,0.05955987,0.0580518202689406,0.05912818299525236,0.21701837,0.25538707,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Arhgap18,0.5486194477791116,0.45138055222088835,0.19509424357762617,6.656423e-05,5.935947e-05,1.901019e-08,0.1,0.34829602,0.29636478,1.5440162,-5.508683,6.149434,0.1971131,0.08459209,0.14430960970810094,0.0759602934829521,0.49059138,0.3706556,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Ube2o,0.5486194477791116,0.45138055222088835,0.19509424357762617,3.2125678e-05,2.8254142e-05,1.901019e-08,0.1,0.20698872,0.22514057,0.9391891,-3.2518206,4.324827,0.12594247,0.049633216,0.11511971138078052,0.04747518342684501,0.30763692,0.22153394,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Prorsd1,0.5486194477791116,0.45138055222088835,0.19509424357762617,1.9535737e-05,1.8189843e-05,1.901019e-08,0.1,-0.30880052,-0.38441706,2.1365433,-8.883668,7.304241,0.020334536,0.026758756,0.019022630370613306,0.02503236944324561,0.07725438,0.12808959,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Cct5,0.5486194477791116,0.45138055222088835,0.19509424357762617,4.1560455e-05,3.5839577e-05,1.901019e-08,0.1,0.19843872,0.19569778,0.84129834,-2.9001837,3.3914442,0.06264333,0.066896915,0.06034765496884221,0.06517047906775993,0.22843117,0.28626996,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
4931422A03Rik,0.5486194477791116,0.45138055222088835,0.19509424357762617,1.2950346e-06,1.2628693e-06,1.901019e-08,0.1,0.4337447,0.40575123,2.5278685,-8.734943,8.923075,0.0026238111,0.00043159258,0.0022958346999016072,0.00043159257660768235,0.0068272245,0.002704214,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Aifm2,0.5486194477791116,0.45138055222088835,0.19509424357762617,2.510795e-05,2.7324695e-05,1.901019e-08,0.1,-0.2712697,-0.2962656,1.7860317,-7.2426147,7.2126856,0.03542143,0.02373761,0.03312561495572317,0.022874406560207193,0.08622425,0.10267274,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Lrrd1,0.5486194477791116,0.45138055222088835,0.19509424357762617,4.5902757e-06,6.3993803e-06,1.901019e-08,0.1,-0.4289586,-0.45193577,2.8132975,-10.1543455,9.58341,0.003279764,0.003021148,0.0032797638570022953,0.0030211480362537764,0.009497838,0.014191376,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Zfp90,0.5486194477791116,0.45138055222088835,0.19509424357762617,1.864999e-05,2.3315748e-05,1.901019e-08,0.1,-0.23976146,-0.30533695,1.6594193,-6.7943363,6.591384,0.041980926,0.01899008,0.04001311905542799,0.018990073370738044,0.11374054,0.08355593,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Cfap47,0.5486194477791116,0.45138055222088835,0.19509424357762617,3.887076e-05,3.3366137e-05,1.901019e-08,0.1,0.24524234,0.24864149,1.2856145,-4.4466295,4.813937,0.089537315,0.035390627,0.07412266316825185,0.03236944324557622,0.21870285,0.15559052,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Tsfm,0.5484193677470989,0.4515806322529011,0.19428631557503195,2.1041142e-05,2.398999e-05,1.901019e-08,0.1,-0.26528427,-0.31036472,1.5315528,-5.026308,5.256898,0.042308897,0.041001346,0.040997048212528676,0.03927492447129909,0.13700081,0.18053651,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Smg9,0.5484193677470989,0.4515806322529011,0.19428631557503195,2.2979395e-05,2.7283675e-05,1.901019e-08,0.1,-0.28019452,-0.2884345,1.4762981,-6.491089,5.8735886,0.05182017,0.02632717,0.04919645785503441,0.025895554596460976,0.14644997,0.11544977,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Tsc22d3,0.5484193677470989,0.4515806322529011,0.19428631557503195,0.00012911363,0.00015421085,1.901019e-08,0.1,-0.22407538,-0.19122648,0.8377699,-3.14326,2.5334435,0.4378465,0.40958288,0.2827156444736005,0.2921881743634031,1.1879978,1.7503422,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Cd46,0.5484193677470989,0.4515806322529011,0.19428631557503195,8.66856e-05,7.7993056e-05,1.901019e-08,0.1,0.16948372,0.17873812,0.63161284,-2.3393097,2.3232555,0.37454727,0.17091091,0.2656608724171871,0.14458351316357426,0.89737964,0.7463267,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Trpm7,0.5484193677470989,0.4515806322529011,0.19428631557503195,0.00022853361,0.00020586616,1.901019e-08,0.1,0.15457729,0.15165615,0.45723623,-1.7137632,1.9634342,0.91637415,0.4238259,0.5090193506067778,0.32671558049201804,2.2902784,1.8420365,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Prkx,0.5484193677470989,0.4515806322529011,0.19428631557503195,1.1988777e-05,1.1166701e-05,1.901019e-08,0.1,0.3238862,0.36491013,1.9546307,-7.121235,7.251072,0.0236143,0.0064738886,0.02197441784191537,0.006042296072507553,0.056633003,0.030271277,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Dennd2a,0.5484193677470989,0.4515806322529011,0.19428631557503195,9.814525e-05,8.5236046e-05,1.901019e-08,0.1,0.20230538,0.18380547,0.6700487,-2.0862656,2.6604948,0.31846362,0.16573162,0.24631026566087227,0.14458351316357426,0.83047456,0.7150399,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Gpat4,0.5484193677470989,0.4515806322529011,0.19428631557503195,5.1372783e-05,5.892057e-05,1.901019e-08,0.1,-0.22907305,-0.24835682,1.1649249,-4.0421515,4.1333847,0.09708069,0.05351755,0.0892095769104624,0.050064738886491086,0.28614143,0.23382878,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
3300002A11Rik,0.5484193677470989,0.4515806322529011,0.19428631557503195,4.116669e-06,5.0810067e-06,1.901019e-08,0.1,-0.33145523,-0.31304455,1.821922,-8.598022,5.881016,0.0104952445,0.005179111,0.010167267956707112,0.005179110919292188,0.030441942,0.019297488,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Bach2,0.5484193677470989,0.4515806322529011,0.19428631557503195,0.00028791482,0.0002560935,1.901019e-08,0.1,0.1581387,0.16230774,0.5880424,-1.9695988,2.2576427,1.3538947,0.5869694,0.6001967858314493,0.39102287440656336,3.2922375,2.5396087,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Sfi1,0.5484193677470989,0.4515806322529011,0.19428631557503195,6.094629e-05,5.2817653e-05,1.901019e-08,0.1,0.20270616,0.19192553,0.7786091,-2.900155,3.161563,0.2203992,0.12257204,0.17776320104952434,0.11178247734139009,0.55808157,0.5425944,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Pkib,0.5484193677470989,0.4515806322529011,0.19428631557503195,8.661877e-06,1.0624851e-05,1.901019e-08,0.1,-0.31069264,-0.32300186,1.7758298,-8.876833,6.707142,0.015086914,0.009926629,0.014430960970810093,0.009926629261976697,0.040220562,0.04557075,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Sf3a2,0.5484193677470989,0.4515806322529011,0.19428631557503195,1.0691091e-05,1.2284579e-05,1.901019e-08,0.1,-0.26958227,-0.3399706,1.8255172,-7.1294727,7.0542574,0.021974418,0.01337937,0.02164644145621514,0.013379369874838162,0.069409,0.05585973,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Fkbp1a,0.5484193677470989,0.4515806322529011,0.19428631557503195,5.5814802e-05,4.92538e-05,1.901019e-08,0.1,0.20392193,0.18686295,0.79000854,-2.838375,3.6023388,0.14266916,0.12041416,0.12463102656608717,0.10919292188174397,0.4713824,0.52035856,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Anxa5,0.5484193677470989,0.4515806322529011,0.19428631557503195,3.0309131e-05,3.5553705e-05,1.901019e-08,0.1,-0.22080407,-0.22737455,1.1054159,-4.522685,4.2000914,0.09314499,0.060423046,0.08658576582486056,0.05783340526542932,0.26502416,0.26811448,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Pcna,0.5484193677470989,0.4515806322529011,0.19428631557503195,1.1550123e-05,1.32983205e-05,1.901019e-08,0.1,-0.27431053,-0.30384254,1.5385813,-5.8568745,5.178462,0.016070843,0.022874419,0.015742866513611013,0.02244281398359951,0.053109065,0.09843509,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Rfesd,0.5484193677470989,0.4515806322529011,0.19428631557503195,1.2531395e-05,1.107909e-05,1.901019e-08,0.1,0.23702958,0.28538036,1.5133243,-5.6474667,5.059594,0.0383732,0.025032382,0.036405378812725465,0.024169184290030243,0.10307946,0.11154568,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Pak7,0.5484193677470989,0.4515806322529011,0.19428631557503195,3.47277e-05,4.3427477e-05,1.901019e-08,0.1,-0.25460964,-0.24556255,1.3183275,-5.809973,5.404935,0.15185244,0.04272771,0.1292226959658904,0.03927492447129909,0.34992528,0.18840446,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Gm960,0.5484193677470989,0.4515806322529011,0.19428631557503195,3.753815e-05,3.5494777e-05,1.901019e-08,0.1,0.33954492,0.33990335,1.718873,-6.389415,7.029789,0.044604734,0.0176953,0.03771728435552638,0.015537332757876578,0.110845,0.07504642,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
B3galt4,0.5484193677470989,0.4515806322529011,0.19428631557503195,3.6483257e-06,3.0892538e-06,1.901019e-08,0.1,0.3550081,0.34947205,2.1361725,-8.949781,8.292392,0.003279764,0.0077686664,0.0032797638570022953,0.007768666378938282,0.012699302,0.031422455,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Gm15270,0.5484193677470989,0.4515806322529011,0.19428631557503195,1.8570719e-06,2.3817856e-06,1.901019e-08,0.1,-0.38593712,-0.41514587,2.5869312,-8.08654,9.059734,0.0026238111,0.0025895555,0.0026238110856018366,0.002589555459646094,0.0077246004,0.013133438,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Plcxd3,0.548219287715086,0.451780712284914,0.19347845077875203,1.2684864e-05,1.5964833e-05,1.901019e-08,0.1,-0.28288323,-0.30659437,1.7013159,-7.2002,5.575445,0.042308904,0.021148048,0.0390291898983273,0.019421665947345727,0.105893366,0.10117347,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Gpam,0.548219287715086,0.451780712284914,0.19347845077875203,0.00025858995,0.00023475941,1.901019e-08,0.1,0.16444683,0.15828753,0.46520317,-1.7645941,1.7306395,0.8957116,0.46612254,0.516890783863584,0.34958998705222544,2.4061,2.023971,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Metrnl,0.548219287715086,0.451780712284914,0.19347845077875203,1.8382974e-05,2.3369987e-05,1.901019e-08,0.1,-0.26250374,-0.30089235,1.7314566,-6.179344,5.2310104,0.023942277,0.030643094,0.0223023942276156,0.028916702632714758,0.079620324,0.13531855,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Gm10130,0.548219287715086,0.451780712284914,0.19347845077875203,1.7939006e-05,2.0052357e-05,1.901019e-08,0.1,-0.23908544,-0.24847841,1.2992238,-5.0277395,4.5339556,0.047228526,0.02632717,0.042308953755329594,0.02503236944324561,0.11503643,0.119333975,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Svop,0.548219287715086,0.451780712284914,0.19347845077875203,9.5561845e-06,8.911948e-06,1.901019e-08,0.1,0.3307316,0.2870345,1.5710593,-5.487776,6.5709724,0.02820597,0.024169203,0.02755001639881927,0.02373759171342256,0.094448484,0.10754852,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Inf2,0.548219287715086,0.451780712284914,0.19347845077875203,2.3269295e-05,2.6802505e-05,1.901019e-08,0.1,-0.22043055,-0.21700954,0.99704814,-3.99753,3.9301214,0.08232184,0.0574019,0.07510659232535254,0.05524384980578324,0.22271776,0.2654938,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Exd1,0.548219287715086,0.451780712284914,0.19347845077875203,3.656491e-05,3.1804506e-05,1.901019e-08,0.1,0.22678684,0.25787926,1.390947,-5.4859953,5.006341,0.07937008,0.032369465,0.06854706461134795,0.028916702632714758,0.2098487,0.14240976,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Myrf,0.548219287715086,0.451780712284914,0.19347845077875203,6.4143223e-06,8.554221e-06,1.901019e-08,0.1,-0.32512572,-0.29291344,1.6642642,-5.686344,6.4180965,0.015742866,0.012084592,0.015742866513611013,0.012084592145015113,0.043908633,0.055912085,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Gm12059,0.548219287715086,0.451780712284914,0.19347845077875203,3.5736666e-06,5.0638255e-06,1.901019e-08,0.1,-0.39545238,-0.4453478,2.6491597,-9.519457,9.5118065,0.0039357166,0.0034527406,0.0036077402427025246,0.0034527406128614588,0.011607374,0.01801152,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Gm20752,0.548219287715086,0.451780712284914,0.19347845077875203,3.0639644e-06,2.6739674e-06,1.901019e-08,0.1,0.41758096,0.38951015,2.4077013,-8.857323,8.701552,0.0104952445,0.0017263703,0.010495244342407341,0.0017263703064307294,0.024244284,0.0071838964,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Ace,0.548219287715086,0.451780712284914,0.19347845077875203,2.2257152e-06,1.8909878e-06,1.901019e-08,0.1,0.31019673,0.39163208,2.2278907,-7.3962975,8.667017,0.003279764,0.00086318515,0.0032797638570022953,0.0008631851532153647,0.009501952,0.0027956315,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Zfpm1,0.548219287715086,0.451780712284914,0.19347845077875203,9.14777e-06,1.2456123e-05,1.901019e-08,0.1,-0.31946102,-0.32375717,1.775092,-7.3834505,6.4434395,0.025254183,0.010358222,0.023286323384716288,0.01035822183858438,0.057450306,0.043004364,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Kidins220,0.548219287715086,0.451780712284914,0.19347845077875203,0.0004033764,0.00036558066,1.901019e-08,0.1,0.14281169,0.14440775,0.3588611,-1.1548061,1.3962889,1.7153261,0.8256425,0.6926861265989218,0.5269745360379812,4.2569137,3.608091,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Phldb2,0.548219287715086,0.451780712284914,0.19347845077875203,3.5150646e-05,2.9755683e-05,1.901019e-08,0.1,0.24446934,0.24325895,1.2754428,-4.4135942,5.3405895,0.093145005,0.04877002,0.07937028533945552,0.04531722054380661,0.22731408,0.21031392,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Hmg20b,0.548219287715086,0.451780712284914,0.19347845077875203,3.6873513e-05,4.3457956e-05,1.901019e-08,0.1,-0.20781916,-0.21725988,0.95268625,-3.540969,3.3700933,0.10855978,0.10185574,0.09872089209576905,0.09408718170047493,0.35335478,0.44162458,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Rpsa,0.548219287715086,0.451780712284914,0.19347845077875203,6.944114e-05,7.62012e-05,1.901019e-08,0.1,-0.20743495,-0.25017166,1.234596,-4.4779453,4.4968233,0.11216751,0.12559322,0.09904886848146928,0.1148036253776439,0.4584712,0.5401235,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Zfp830,0.5480192076830732,0.4519807923169268,0.19267064891777663,1.0231011e-05,1.2198698e-05,1.901019e-08,0.1,-0.27133024,-0.25698566,1.3124181,-4.94333,3.934287,0.023942277,0.024600796,0.02263037061331583,0.024169184290030243,0.07827636,0.11221921,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Hemk1,0.5480192076830732,0.4519807923169268,0.19267064891777663,7.4040167e-06,6.1085416e-06,1.901019e-08,0.1,0.28750798,0.28766537,1.4386448,-5.762459,5.8428297,0.028533947,0.01640052,0.02755001639881927,0.016400517911091945,0.06835255,0.07373041,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Gm40123,0.5480192076830732,0.4519807923169268,0.19267064891777663,1.0007066e-05,7.816413e-06,1.901019e-08,0.1,0.34582,0.34065533,2.0132322,-7.127803,6.873349,0.017710725,0.014242555,0.0167267956707117,0.013810962451445846,0.05174557,0.06276779,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Nyap1,0.5480192076830732,0.4519807923169268,0.19267064891777663,1.7978087e-05,2.2510922e-05,1.901019e-08,0.1,-0.30074346,-0.3379116,1.9770509,-7.4383955,7.541214,0.027222041,0.011221407,0.025582158084617893,0.011221406991799746,0.07919838,0.052423805,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
Mdga1,0.5480192076830732,0.4519807923169268,0.19267064891777663,6.9933135e-06,8.94431e-06,1.901019e-08,0.1,-0.3405176,-0.368865,2.090592,-8.311533,6.628625,0.019350607,0.009063444,0.018366677599212847,0.00906344410876133,0.05807755,0.041761044,False,SUS_vs_CON,CUSUS,CON,0.6643160428121393
